,CPI,CPI_CORE,CPI_CORE_M,CPI_CORE_PF,CPI_CORE_OM,CPI_CORE_S,CPI_CORE_SE,CPI_CORE_SH,CPI_CORE_SO,CPI_NCORE,CPI_NCORE_AG,CPI_NCORE_FV,CPI_NCORE_ME,CPI_NCORE_ER,CPI_NCORE_E,CPI_NCORE_R,Date
10/30/1984 19:00,0.4431,0.4915,0.5391,0.3792,0.7168,0.407,0.1898,0.4779,0.4013,0.3259,0.4294,0.3188,0.5028,0.2371,0.2615,0.1857,10/1/1984
11/29/1984 19:00,0.458,0.5063,0.5587,0.3931,0.7425,0.4173,0.1974,0.4889,0.4129,0.3341,0.4542,0.3409,0.5281,0.227,0.2442,0.1939,11/1/1984
12/30/1984 19:00,0.4735,0.5266,0.5825,0.409,0.766,0.4299,0.204,0.5021,0.4261,0.3366,0.4716,0.3684,0.5451,0.2161,0.2286,0.189,12/1/1984
1/30/1985 19:00,0.4961,0.5414,0.5992,0.4218,0.7945,0.4412,0.2053,0.5186,0.431,0.3687,0.4998,0.3508,0.5991,0.2559,0.2776,0.2077,1/1/1985
2/27/1985 19:00,0.5134,0.5603,0.6201,0.4419,0.8147,0.459,0.2123,0.5365,0.4559,0.385,0.519,0.3488,0.6326,0.2692,0.2925,0.2184,2/1/1985
3/30/1985 19:00,0.5352,0.5858,0.6492,0.467,0.8452,0.4792,0.2215,0.5548,0.4784,0.3971,0.535,0.3585,0.6473,0.2781,0.3047,0.2265,3/1/1985
4/29/1985 19:00,0.551,0.6049,0.6678,0.4754,0.8765,0.4972,0.2323,0.5724,0.4981,0.4068,0.555,0.389,0.6651,0.2774,0.3003,0.2304,4/1/1985
5/30/1985 19:00,0.5687,0.6272,0.6909,0.488,0.912,0.5188,0.2454,0.5909,0.5223,0.4137,0.5629,0.3823,0.6864,0.2825,0.3041,0.2362,5/1/1985
6/29/1985 19:00,0.5874,0.6499,0.7144,0.5026,0.9465,0.5374,0.2538,0.6113,0.5417,0.4271,0.5784,0.3949,0.7065,0.2954,0.321,0.2408,6/1/1985
7/30/1985 19:00,0.6101,0.6754,0.7412,0.5153,0.9914,0.5618,0.265,0.6378,0.5678,0.4447,0.6075,0.429,0.7295,0.3023,0.3261,0.2468,7/1/1985
8/30/1985 19:00,0.6402,0.7109,0.7803,0.5407,1.0472,0.5905,0.2736,0.6634,0.6002,0.4617,0.641,0.447,0.7758,0.3099,0.3325,0.2553,8/1/1985
9/29/1985 19:00,0.6723,0.7471,0.8177,0.5644,1.0985,0.6235,0.2922,0.6918,0.6383,0.483,0.6713,0.4706,0.807,0.3167,0.3419,0.2638,9/1/1985
10/30/1985 19:00,0.7021,0.781,0.8526,0.5869,1.1522,0.6525,0.3095,0.7186,0.6696,0.5051,0.7024,0.5159,0.8263,0.3321,0.3572,0.2769,10/1/1985
11/29/1985 19:00,0.7332,0.816,0.8932,0.6136,1.2095,0.6816,0.3237,0.7551,0.6989,0.5203,0.7406,0.5673,0.8547,0.3221,0.3392,0.2873,11/1/1985
12/30/1985 19:00,0.775,0.8486,0.9278,0.628,1.2581,0.7068,0.3348,0.7838,0.7255,0.5779,0.7708,0.6227,0.873,0.4077,0.4464,0.3224,12/1/1985
1/30/1986 19:00,0.8216,0.8994,0.988,0.7,1.3038,0.7453,0.3433,0.818,0.7623,0.6068,0.7978,0.6418,0.8984,0.4428,0.4831,0.3549,1/1/1986
2/27/1986 19:00,0.8526,0.9384,1.0346,0.7264,1.3736,0.7734,0.3554,0.8556,0.7963,0.626,0.8083,0.6043,0.9435,0.469,0.5053,0.3886,2/1/1986
3/30/1986 19:00,0.8947,0.9863,1.0927,0.7712,1.4443,0.8075,0.3702,0.8851,0.8355,0.6529,0.8361,0.6223,0.9748,0.4944,0.5358,0.4168,3/1/1986
4/29/1986 19:00,0.9423,1.046,1.1642,0.8285,1.528,0.8464,0.3897,0.9196,0.8802,0.6733,0.8691,0.6469,1.0165,0.5038,0.5461,0.4229,4/1/1986
5/30/1986 19:00,1.0027,1.1156,1.2522,0.9041,1.6229,0.8895,0.414,0.9534,0.9302,0.7114,0.9267,0.7327,1.057,0.5223,0.5624,0.4374,5/1/1986
6/29/1986 19:00,1.0753,1.2028,1.3535,0.9886,1.7388,0.9499,0.4385,1.0072,1.0007,0.7529,0.9852,0.7922,1.1147,0.5507,0.5981,0.451,6/1/1986
7/30/1986 19:00,1.1348,1.2705,1.4326,1.0356,1.8553,1.0019,0.4624,1.0496,1.063,0.7938,1.0375,0.8049,1.1886,0.5847,0.6147,0.506,7/1/1986
8/30/1986 19:00,1.2324,1.3539,1.5362,1.1117,1.9885,1.0552,0.4514,1.0923,1.1272,0.9193,1.0872,0.8513,1.2444,0.7994,0.7744,0.8174,8/1/1986
9/29/1986 19:00,1.3203,1.447,1.6544,1.2005,2.132,1.113,0.5296,1.1445,1.189,0.9888,1.1577,0.9248,1.3109,0.852,0.8519,0.8398,9/1/1986
10/30/1986 19:00,1.4035,1.5458,1.77,1.2892,2.284,1.1777,0.5542,1.204,1.2629,1.0377,1.2141,0.9564,1.3831,0.9027,0.9066,0.875,10/1/1986
11/29/1986 19:00,1.4952,1.6478,1.8954,1.3783,2.4524,1.2463,0.5844,1.2606,1.347,1.0968,1.2738,0.9988,1.459,0.9437,0.9524,0.9184,11/1/1986
12/30/1986 19:00,1.5933,1.7634,2.0283,1.4461,2.6413,1.3235,0.6077,1.3403,1.4369,1.1448,1.3638,1.0706,1.5576,0.96,0.96,0.948,12/1/1986
1/30/1987 19:00,1.6765,1.861,2.1382,1.5074,2.8342,1.4182,0.6582,1.4067,1.535,1.1838,1.4456,1.1332,1.6471,0.9608,0.9509,0.9774,1/1/1987
2/27/1987 19:00,1.7861,1.9879,2.3024,1.6247,3.0409,1.4818,0.6904,1.4562,1.6273,1.2665,1.5833,1.3203,1.7598,0.9935,0.9703,1.0249,2/1/1987
3/30/1987 19:00,1.9117,2.127,2.4749,1.7444,3.2744,1.5696,0.7161,1.5307,1.7331,1.3559,1.7283,1.4533,1.9138,1.0331,1.017,1.094,3/1/1987
4/29/1987 19:00,2.0786,2.2887,2.6642,1.8706,3.5363,1.6887,0.7553,1.6206,1.8796,1.5351,1.8846,1.544,2.1059,1.2366,1.2657,1.1666,4/1/1987
5/30/1987 19:00,2.2561,2.4744,2.8942,2.0225,3.855,1.8056,0.7969,1.708,2.0243,1.6837,2.0374,1.633,2.3116,1.3782,1.3168,1.4901,5/1/1987
6/29/1987 19:00,2.4369,2.6782,3.1476,2.2064,4.1929,1.9282,0.8545,1.7969,2.1753,1.8139,2.1976,1.6593,2.5623,1.4889,1.3753,1.6847,6/1/1987
7/30/1987 19:00,2.6503,2.9294,3.45,2.4039,4.6062,2.1049,0.9067,1.8935,2.4166,1.9363,2.3765,1.7573,2.7868,1.576,1.4369,1.7866,7/1/1987
8/30/1987 19:00,2.885,3.1702,3.7298,2.5827,5.0053,2.2842,0.9234,2.0169,2.644,2.1451,2.5844,1.9141,3.0354,1.8173,1.7385,1.9026,8/1/1987
9/29/1987 19:00,3.1075,3.4259,4.061,2.8108,5.4404,2.4377,1.1357,2.1313,2.8227,2.2744,2.7933,2.0456,3.2991,1.8333,1.7649,1.9425,9/1/1987
10/30/1987 19:00,3.3842,3.7328,4.396,3.0373,5.9191,2.6756,1.1985,2.273,3.1479,2.4775,3.1383,2.4053,3.6182,1.9211,1.8204,2.0803,10/1/1987
11/29/1987 19:00,3.642,4.0749,4.8152,3.2871,6.5438,2.9049,1.2794,2.4558,3.4303,2.5322,3.2543,2.3957,3.8429,1.8898,1.7456,2.1586,11/1/1987
12/30/1987 19:00,4.123,4.5442,5.3098,3.4888,7.3815,3.2929,1.3182,2.6557,3.9923,3.0022,3.6327,2.5822,4.3252,2.4832,2.3682,2.6797,12/1/1987
1/30/1988 19:00,4.6399,5.016,5.9119,4.0181,8.0655,3.6208,1.646,2.8459,4.3496,3.5837,4.1403,2.859,4.9855,3.1166,2.9609,3.435,1/1/1988
2/28/1988 19:00,4.9981,5.5044,6.5533,4.4235,8.9678,3.8547,1.8027,3.0666,4.6297,3.6757,4.2837,2.9951,5.1455,3.1549,2.9901,3.436,2/1/1988
3/30/1988 19:00,5.271,5.832,6.9114,4.6141,9.5406,4.1281,1.8843,3.374,4.9225,3.8236,4.5206,3.2381,5.3914,3.2205,3.0732,3.554,3/1/1988
4/29/1988 19:00,5.4426,6.0261,7.0823,4.7037,9.8187,4.3478,1.9831,3.6508,5.1247,3.9474,4.7554,3.4744,5.6206,3.2631,3.1016,3.5948,4/1/1988
5/30/1988 19:00,5.5922,6.1836,7.1888,4.765,9.9772,4.5716,2.0985,3.9603,5.3217,4.0638,4.9196,3.6653,5.7836,3.3255,3.1383,3.6644,5/1/1988
6/29/1988 19:00,5.746,6.3153,7.2661,4.8132,10.1061,4.7651,2.1831,4.2371,5.4811,4.2722,5.2995,4.1035,6.1007,3.3905,3.2366,3.6602,6/1/1988
7/30/1988 19:00,5.8777,6.4215,7.3356,4.8867,10.1423,4.9326,2.3113,4.5304,5.5868,4.4572,5.6672,4.1579,6.6815,3.4368,3.233,3.7169,7/1/1988
8/30/1988 19:00,5.9707,6.5362,7.4047,4.9425,10.2196,5.1085,2.2736,4.813,5.715,4.4897,5.7575,4.2989,6.7379,3.4564,3.2481,3.7505,8/1/1988
9/29/1988 19:00,6.0662,6.5858,7.3728,4.9332,10.1337,5.2868,2.6356,5.1012,5.8219,4.6657,6.0184,4.7046,6.9006,3.4839,3.2817,3.8357,9/1/1988
10/30/1988 19:00,6.1405,6.6397,7.3271,4.951,10.0315,5.4474,2.7713,5.3904,5.9246,4.7895,6.2092,4.834,7.11,3.5716,3.3448,3.9608,10/1/1988
11/29/1988 19:00,6.2004,6.6877,7.3303,4.9845,9.987,5.5736,2.8864,5.6273,5.991,4.879,6.4432,4.9451,7.4762,3.4849,3.2044,3.9934,11/1/1988
12/30/1988 19:00,6.2429,6.7511,7.337,5.015,9.919,5.6741,2.9567,5.8749,6.0317,4.8363,6.5901,5.0719,7.5237,3.3525,3.041,3.9177,12/1/1988
1/30/1989 19:00,6.2466,6.8042,7.3412,5.0802,9.873,5.8594,3.0596,6.1777,6.1333,4.7285,6.4718,5.0222,7.3838,3.2258,2.9897,3.7166,1/1/1989
2/27/1989 19:00,6.3004,6.9071,7.3478,5.0966,9.8439,6.0549,3.1759,6.4608,6.3131,4.703,6.4034,4.946,7.3967,3.2264,3.0048,3.626,2/1/1989
3/30/1989 19:00,6.3857,7.0061,7.3859,5.1348,9.8772,6.2384,3.2731,6.6948,6.4903,4.7777,6.5006,4.9913,7.5372,3.2892,3.0675,3.7303,3/1/1989
4/29/1989 19:00,6.5019,7.1198,7.4702,5.2059,9.978,6.3971,3.4066,6.9022,6.6164,4.886,6.6448,5.1361,7.6612,3.3566,3.1216,3.83,4/1/1989
5/30/1989 19:00,6.6379,7.2358,7.5401,5.2661,10.0508,6.5733,3.5253,7.1469,6.7607,5.0572,6.8941,5.5679,7.7779,3.4232,3.1583,3.9106,5/1/1989
6/29/1989 19:00,6.7568,7.3504,7.6027,5.3172,10.132,6.7557,3.65,7.3919,6.9103,5.1886,7.1334,5.8546,7.9539,3.4675,3.2203,3.9349,6/1/1989
7/30/1989 19:00,6.8639,7.4648,7.6697,5.38,10.1859,6.9399,3.7436,7.657,7.0644,5.275,7.2832,6.1466,8.0153,3.522,3.2247,4.0082,7/1/1989
8/30/1989 19:00,6.975,7.6011,7.7591,5.476,10.2534,7.1356,3.7278,7.9333,7.23,5.3175,7.3452,6.3047,8.028,3.5637,3.251,4.0894,8/1/1989
9/29/1989 19:00,7.1011,7.7505,7.8706,5.576,10.3545,7.3361,3.5408,8.2554,7.4183,5.3715,7.3363,6.1001,8.1398,3.6254,3.3102,4.1984,9/1/1989
10/30/1989 19:00,7.2346,7.9034,7.9693,5.6815,10.4537,7.5364,3.693,8.5355,7.5942,5.4493,7.3918,6.106,8.2307,3.7442,3.4465,4.2831,10/1/1989
11/29/1989 19:00,7.3079,8.019,8.0581,5.7428,10.5751,7.707,3.8074,8.8152,7.7156,5.4402,7.4118,6.0342,8.3641,3.6893,3.3523,4.293,11/1/1989
