quarter,test_date,n_models_before,n_models,drop_metric,drop_prop,comb_bic,comb_rmse,comb_equal,p10,p25,median,p75,p90,mean,sd,min,max,trimmed_mean,trimmed_low,trimmed_high,trimmed_range,y_true
2022Q4,2022-10-07,92,79,rmse,0.15,4.11218626991636,4.05429024939156,4.08039346949381,3.27648100971132,3.73676920408378,4.07074158219743,4.42205414730894,4.87694432775804,4.08039346949381,0.774794681138497,1.83147026137776,6.73250131757349,4.06841315656506,3.27648100971132,4.87694432775804,1.60046331804672,1.75619255625534
2022Q4,2022-10-14,92,79,rmse,0.15,4.11218626991636,4.05429024939156,4.08039346949381,3.27648100971132,3.73676920408378,4.07074158219743,4.42205414730894,4.87694432775804,4.08039346949381,0.774794681138497,1.83147026137776,6.73250131757349,4.06841315656506,3.27648100971132,4.87694432775804,1.60046331804672,1.75619255625534
2022Q4,2022-10-21,92,79,rmse,0.15,4.11218626991636,4.05429024939156,4.08039346949381,3.27648100971132,3.73676920408378,4.07074158219743,4.42205414730894,4.87694432775804,4.08039346949381,0.774794681138497,1.83147026137776,6.73250131757349,4.06841315656506,3.27648100971132,4.87694432775804,1.60046331804672,1.75619255625534
2022Q4,2022-10-28,92,79,rmse,0.15,4.11218626991636,4.05429024939156,4.08039346949381,3.27648100971132,3.73676920408378,4.07074158219743,4.42205414730894,4.87694432775804,4.08039346949381,0.774794681138497,1.83147026137776,6.73250131757349,4.06841315656506,3.27648100971132,4.87694432775804,1.60046331804672,1.75619255625534
2022Q4,2022-11-04,92,79,rmse,0.15,3.94491779728277,3.88990727132074,3.89554729914899,3.25546503860574,3.66298283925052,3.92128583854665,4.18928346507079,4.60299077755497,3.89554729914899,0.807408500648429,1.12149674378299,6.38922153024869,3.91891011977552,3.25546503860574,4.60299077755497,1.34752573894923,1.75619255625534
2022Q4,2022-11-11,92,79,rmse,0.15,3.89758587666555,3.86969226002385,3.89401727842958,3.28849496366629,3.80327455565303,3.94660049896865,4.29786066897752,4.62387885246782,3.89401727842958,1.0770920939085,-0.704622287401603,7.80916115558292,3.98132997678964,3.28849496366629,4.62387885246782,1.33538388880154,1.75619255625534
2022Q4,2022-11-18,92,79,rmse,0.15,3.89758587666555,3.86969226002385,3.89401727842958,3.28849496366629,3.80327455565303,3.94660049896865,4.29786066897752,4.62387885246782,3.89401727842958,1.0770920939085,-0.704622287401603,7.80916115558292,3.98132997678964,3.28849496366629,4.62387885246782,1.33538388880154,1.75619255625534
2022Q4,2022-11-25,92,79,rmse,0.15,3.89758587666555,3.86969226002385,3.89401727842958,3.28849496366629,3.80327455565303,3.94660049896865,4.29786066897752,4.62387885246782,3.89401727842958,1.0770920939085,-0.704622287401603,7.80916115558292,3.98132997678964,3.28849496366629,4.62387885246782,1.33538388880154,1.75619255625534
2022Q4,2022-12-02,92,79,rmse,0.15,3.87811026201558,3.87196066796565,3.88647676232287,2.90839180286018,3.43810250907264,3.92577531901834,4.15551358146501,4.76287534578307,3.88647676232287,0.973774050320502,1.28814286537969,9.19316708510588,3.86516572824034,2.90839180286018,4.76287534578307,1.85448354292289,1.75619255625534
2022Q4,2022-12-09,92,79,rmse,0.15,3.71928769675071,3.78711213900823,3.79495775547937,2.88763842469228,3.54665001562966,3.87740092553637,4.21015119826901,4.61697042095311,3.79495775547937,0.924548692642905,0.193807997534309,6.54878556475468,3.84654422818431,2.88763842469228,4.61697042095311,1.72933199626083,1.75619255625534
2022Q4,2022-12-16,92,79,rmse,0.15,3.71928769675071,3.78711213900823,3.79495775547937,2.88763842469228,3.54665001562966,3.87740092553637,4.21015119826901,4.61697042095311,3.79495775547937,0.924548692642905,0.193807997534309,6.54878556475468,3.84654422818431,2.88763842469228,4.61697042095311,1.72933199626083,1.75619255625534
2022Q4,2022-12-23,92,79,rmse,0.15,3.71928769675071,3.78711213900823,3.79495775547937,2.88763842469228,3.54665001562966,3.87740092553637,4.21015119826901,4.61697042095311,3.79495775547937,0.924548692642905,0.193807997534309,6.54878556475468,3.84654422818431,2.88763842469228,4.61697042095311,1.72933199626083,1.75619255625534
2022Q4,2022-12-30,92,79,rmse,0.15,3.71928769675071,3.78711213900823,3.79495775547937,2.88763842469228,3.54665001562966,3.87740092553637,4.21015119826901,4.61697042095311,3.79495775547937,0.924548692642905,0.193807997534309,6.54878556475468,3.84654422818431,2.88763842469228,4.61697042095311,1.72933199626083,1.75619255625534
